reg_id,em3 present,em3 notupdated,em3 absent,em3 total,em3 per,dsa present,dsa notupdated,dsa absent,dsa total,dsa per,se present,se notupdated,se absent,se total,se per,ppl present,ppl notupdated,ppl absent,ppl total,ppl per,mp present,mp notupdated,mp absent,mp total,mp per
25098,18,9,16,43,52.94,10,12,19,41,34.48,19,8,17,44,52.78,19,10,14,43,57.58,26,10,6,42,81.25
25099,23,9,11,43,67.65,17,12,12,41,58.62,16,8,20,44,44.44,18,10,15,43,54.55,22,10,10,42,68.75
25100,15,9,19,43,44.12,28,12,1,41,96.55,31,8,5,44,86.11,19,10,14,43,57.58,15,10,17,42,46.88
25101,23,9,11,43,67.65,26,12,3,41,89.66,16,8,20,44,44.44,30,10,3,43,90.91,16,10,16,42,50.0
25102,6,9,28,43,17.65,16,12,13,41,55.17,15,8,21,44,41.67,24,10,9,43,72.73,22,10,10,42,68.75
25103,15,9,19,43,44.12,12,12,17,41,41.38,22,8,14,44,61.11,7,10,26,43,21.21,6,10,26,42,18.75
25104,19,9,15,43,55.88,7,12,22,41,24.14,16,8,20,44,44.44,25,10,8,43,75.76,13,10,19,42,40.62
25105,13,9,21,43,38.24,14,12,15,41,48.28,35,8,1,44,97.22,13,10,20,43,39.39,23,10,9,42,71.88
25106,12,9,22,43,35.29,24,12,5,41,82.76,19,8,17,44,52.78,13,10,20,43,39.39,27,10,5,42,84.38
25107,31,9,3,43,91.18,9,12,20,41,31.03,15,8,21,44,41.67,15,10,18,43,45.45,21,10,11,42,65.62
25108,32,9,2,43,94.12,12,12,17,41,41.38,19,8,17,44,52.78,23,10,10,43,69.7,14,10,18,42,43.75
25109,10,9,24,43,29.41,15,12,14,41,51.72,19,8,17,44,52.78,21,10,12,43,63.64,29,10,3,42,90.62
25110,32,9,2,43,94.12,16,12,13,41,55.17,34,8,2,44,94.44,24,10,9,43,72.73,23,10,9,42,71.88
25111,28,9,6,43,82.35,13,12,16,41,44.83,15,8,21,44,41.67,15,10,18,43,45.45,8,10,24,42,25.0
25112,12,9,22,43,35.29,16,12,13,41,55.17,18,8,18,44,50.0,17,10,16,43,51.52,26,10,6,42,81.25
25113,27,9,7,43,79.41,5,12,24,41,17.24,26,8,10,44,72.22,32,10,1,43,96.97,21,10,11,42,65.62
25114,14,9,20,43,41.18,24,12,5,41,82.76,10,8,26,44,27.78,15,10,18,43,45.45,21,10,11,42,65.62
25115,18,9,16,43,52.94,15,12,14,41,51.72,21,8,15,44,58.33,19,10,14,43,57.58,13,10,19,42,40.62
25116,28,9,6,43,82.35,16,12,13,41,55.17,23,8,13,44,63.89,23,10,10,43,69.7,14,10,18,42,43.75
25117,22,9,12,43,64.71,15,12,14,41,51.72,33,8,3,44,91.67,30,10,3,43,90.91,23,10,9,42,71.88
25118,21,9,13,43,61.76,7,12,22,41,24.14,16,8,20,44,44.44,21,10,12,43,63.64,18,10,14,42,56.25
25119,29,9,5,43,85.29,11,12,18,41,37.93,12,8,24,44,33.33,6,10,27,43,18.18,12,10,20,42,37.5
25120,31,9,3,43,91.18,21,12,8,41,72.41,16,8,20,44,44.44,23,10,10,43,69.7,17,10,15,42,53.12
25121,16,9,18,43,47.06,16,12,13,41,55.17,17,8,19,44,47.22,8,10,25,43,24.24,18,10,14,42,56.25
25122,27,9,7,43,79.41,16,12,13,41,55.17,17,8,19,44,47.22,21,10,12,43,63.64,18,10,14,42,56.25
25123,18,9,16,43,52.94,10,12,19,41,34.48,29,8,7,44,80.56,11,10,22,43,33.33,8,10,24,42,25.0
25124,15,9,19,43,44.12,27,12,2,41,93.1,22,8,14,44,61.11,29,10,4,43,87.88,29,10,3,42,90.62
25125,27,9,7,43,79.41,24,12,5,41,82.76,14,8,22,44,38.89,32,10,1,43,96.97,21,10,11,42,65.62
25126,9,9,25,43,26.47,18,12,11,41,62.07,10,8,26,44,27.78,15,10,18,43,45.45,7,10,25,42,21.88
25127,5,9,29,43,14.71,22,12,7,41,75.86,26,8,10,44,72.22,5,10,28,43,15.15,15,10,17,42,46.88
25128,32,9,2,43,94.12,16,12,13,41,55.17,21,8,15,44,58.33,30,10,3,43,90.91,17,10,15,42,53.12
25129,28,9,6,43,82.35,8,12,21,41,27.59,14,8,22,44,38.89,21,10,12,43,63.64,9,10,23,42,28.12
25130,21,9,13,43,61.76,28,12,1,41,96.55,22,8,14,44,61.11,22,10,11,43,66.67,6,10,26,42,18.75
25131,14,9,20,43,41.18,18,12,11,41,62.07,24,8,12,44,66.67,17,10,16,43,51.52,5,10,27,42,15.62
25132,15,9,19,43,44.12,5,12,24,41,17.24,5,8,31,44,13.89,17,10,16,43,51.52,31,10,1,42,96.88
25133,19,9,15,43,55.88,25,12,4,41,86.21,10,8,26,44,27.78,32,10,1,43,96.97,26,10,6,42,81.25
25134,24,9,10,43,70.59,12,12,17,41,41.38,8,8,28,44,22.22,21,10,12,43,63.64,14,10,18,42,43.75
25135,26,9,8,43,76.47,5,12,24,41,17.24,19,8,17,44,52.78,17,10,16,43,51.52,26,10,6,42,81.25
25136,30,9,4,43,88.24,7,12,22,41,24.14,20,8,16,44,55.56,22,10,11,43,66.67,29,10,3,42,90.62
25137,15,9,19,43,44.12,17,12,12,41,58.62,9,8,27,44,25.0,13,10,20,43,39.39,5,10,27,42,15.62
25138,15,9,19,43,44.12,14,12,15,41,48.28,24,8,12,44,66.67,30,10,3,43,90.91,5,10,27,42,15.62
25139,12,9,22,43,35.29,14,12,15,41,48.28,21,8,15,44,58.33,15,10,18,43,45.45,7,10,25,42,21.88
25140,27,9,7,43,79.41,28,12,1,41,96.55,30,8,6,44,83.33,10,10,23,43,30.3,13,10,19,42,40.62
25141,14,9,20,43,41.18,23,12,6,41,79.31,29,8,7,44,80.56,26,10,7,43,78.79,11,10,21,42,34.38
25142,17,9,17,43,50.0,12,12,17,41,41.38,13,8,23,44,36.11,32,10,1,43,96.97,13,10,19,42,40.62
25143,18,9,16,43,52.94,11,12,18,41,37.93,16,8,20,44,44.44,29,10,4,43,87.88,17,10,15,42,53.12
25144,16,9,18,43,47.06,10,12,19,41,34.48,12,8,24,44,33.33,17,10,16,43,51.52,23,10,9,42,71.88
25145,11,9,23,43,32.35,28,12,1,41,96.55,21,8,15,44,58.33,18,10,15,43,54.55,23,10,9,42,71.88
25146,9,9,25,43,26.47,14,12,15,41,48.28,13,8,23,44,36.11,14,10,19,43,42.42,20,10,12,42,62.5
25147,9,9,25,43,26.47,7,12,22,41,24.14,7,8,29,44,19.44,23,10,10,43,69.7,14,10,18,42,43.75
25148,33,9,1,43,97.06,13,12,16,41,44.83,8,8,28,44,22.22,14,10,19,43,42.42,21,10,11,42,65.62
25149,32,9,2,43,94.12,16,12,13,41,55.17,35,8,1,44,97.22,11,10,22,43,33.33,28,10,4,42,87.5
25150,7,9,27,43,20.59,13,12,16,41,44.83,18,8,18,44,50.0,8,10,25,43,24.24,11,10,21,42,34.38
25151,11,9,23,43,32.35,25,12,4,41,86.21,34,8,2,44,94.44,21,10,12,43,63.64,20,10,12,42,62.5
25152,21,9,13,43,61.76,6,12,23,41,20.69,32,8,4,44,88.89,16,10,17,43,48.48,9,10,23,42,28.12
25153,12,9,22,43,35.29,25,12,4,41,86.21,14,8,22,44,38.89,21,10,12,43,63.64,11,10,21,42,34.38
25154,20,9,14,43,58.82,12,12,17,41,41.38,23,8,13,44,63.89,19,10,14,43,57.58,14,10,18,42,43.75
25155,18,9,16,43,52.94,20,12,9,41,68.97,34,8,2,44,94.44,28,10,5,43,84.85,23,10,9,42,71.88
25156,23,9,11,43,67.65,13,12,16,41,44.83,23,8,13,44,63.89,29,10,4,43,87.88,22,10,10,42,68.75
25157,15,9,19,43,44.12,11,12,18,41,37.93,28,8,8,44,77.78,13,10,20,43,39.39,29,10,3,42,90.62
25158,19,9,15,43,55.88,12,12,17,41,41.38,31,8,5,44,86.11,7,10,26,43,21.21,16,10,16,42,50.0
25159,22,9,12,43,64.71,17,12,12,41,58.62,22,8,14,44,61.11,25,10,8,43,75.76,29,10,3,42,90.62
25160,16,9,18,43,47.06,14,12,15,41,48.28,5,8,31,44,13.89,31,10,2,43,93.94,15,10,17,42,46.88
25161,18,9,16,43,52.94,20,12,9,41,68.97,21,8,15,44,58.33,16,10,17,43,48.48,23,10,9,42,71.88
25162,14,9,20,43,41.18,19,12,10,41,65.52,15,8,21,44,41.67,30,10,3,43,90.91,7,10,25,42,21.88
25163,25,9,9,43,73.53,24,12,5,41,82.76,23,8,13,44,63.89,16,10,17,43,48.48,23,10,9,42,71.88
25164,11,9,23,43,32.35,21,12,8,41,72.41,23,8,13,44,63.89,22,10,11,43,66.67,15,10,17,42,46.88
25165,14,9,20,43,41.18,14,12,15,41,48.28,11,8,25,44,30.56,15,10,18,43,45.45,22,10,10,42,68.75
25166,33,9,1,43,97.06,6,12,23,41,20.69,15,8,21,44,41.67,15,10,18,43,45.45,25,10,7,42,78.12
25167,32,9,2,43,94.12,18,12,11,41,62.07,15,8,21,44,41.67,17,10,16,43,51.52,5,10,27,42,15.62
25168,18,9,16,43,52.94,13,12,16,41,44.83,27,8,9,44,75.0,23,10,10,43,69.7,21,10,11,42,65.62
25169,22,9,12,43,64.71,14,12,15,41,48.28,16,8,20,44,44.44,29,10,4,43,87.88,20,10,12,42,62.5
25170,26,9,8,43,76.47,27,12,2,41,93.1,34,8,2,44,94.44,5,10,28,43,15.15,29,10,3,42,90.62
25171,23,9,11,43,67.65,17,12,12,41,58.62,14,8,22,44,38.89,18,10,15,43,54.55,15,10,17,42,46.88
25172,10,9,24,43,29.41,27,12,2,41,93.1,18,8,18,44,50.0,13,10,20,43,39.39,15,10,17,42,46.88
25173,14,9,20,43,41.18,18,12,11,41,62.07,26,8,10,44,72.22,20,10,13,43,60.61,22,10,10,42,68.75
25174,16,9,18,43,47.06,21,12,8,41,72.41,28,8,8,44,77.78,15,10,18,43,45.45,20,10,12,42,62.5
25175,30,9,4,43,88.24,7,12,22,41,24.14,20,8,16,44,55.56,9,10,24,43,27.27,16,10,16,42,50.0
25176,24,9,10,43,70.59,9,12,20,41,31.03,22,8,14,44,61.11,19,10,14,43,57.58,6,10,26,42,18.75
25177,28,9,6,43,82.35,12,12,17,41,41.38,5,8,31,44,13.89,18,10,15,43,54.55,17,10,15,42,53.12
25178,7,9,27,43,20.59,17,12,12,41,58.62,7,8,29,44,19.44,31,10,2,43,93.94,13,10,19,42,40.62
25179,14,9,20,43,41.18,8,12,21,41,27.59,15,8,21,44,41.67,16,10,17,43,48.48,15,10,17,42,46.88
25180,19,9,15,43,55.88,27,12,2,41,93.1,5,8,31,44,13.89,6,10,27,43,18.18,6,10,26,42,18.75
25181,18,9,16,43,52.94,17,12,12,41,58.62,17,8,19,44,47.22,8,10,25,43,24.24,13,10,19,42,40.62
25182,31,9,3,43,91.18,15,12,14,41,51.72,30,8,6,44,83.33,12,10,21,43,36.36,17,10,15,42,53.12
25183,14,9,20,43,41.18,7,12,22,41,24.14,27,8,9,44,75.0,22,10,11,43,66.67,23,10,9,42,71.88
25184,15,9,19,43,44.12,28,12,1,41,96.55,33,8,3,44,91.67,20,10,13,43,60.61,15,10,17,42,46.88
25185,23,9,11,43,67.65,17,12,12,41,58.62,8,8,28,44,22.22,30,10,3,43,90.91,11,10,21,42,34.38
25186,15,9,19,43,44.12,5,12,24,41,17.24,25,8,11,44,69.44,18,10,15,43,54.55,25,10,7,42,78.12
25187,12,9,22,43,35.29,9,12,20,41,31.03,18,8,18,44,50.0,8,10,25,43,24.24,14,10,18,42,43.75
25188,14,9,20,43,41.18,13,12,16,41,44.83,25,8,11,44,69.44,10,10,23,43,30.3,14,10,18,42,43.75
25189,33,9,1,43,97.06,22,12,7,41,75.86,32,8,4,44,88.89,6,10,27,43,18.18,12,10,20,42,37.5
25190,28,9,6,43,82.35,10,12,19,41,34.48,20,8,16,44,55.56,7,10,26,43,21.21,16,10,16,42,50.0
25191,9,9,25,43,26.47,11,12,18,41,37.93,24,8,12,44,66.67,18,10,15,43,54.55,18,10,14,42,56.25
25192,17,9,17,43,50.0,25,12,4,41,86.21,29,8,7,44,80.56,32,10,1,43,96.97,31,10,1,42,96.88
25193,12,9,22,43,35.29,10,12,19,41,34.48,10,8,26,44,27.78,18,10,15,43,54.55,18,10,14,42,56.25
25194,18,9,16,43,52.94,21,12,8,41,72.41,12,8,24,44,33.33,22,10,11,43,66.67,15,10,17,42,46.88
25195,22,9,12,43,64.71,19,12,10,41,65.52,21,8,15,44,58.33,32,10,1,43,96.97,9,10,23,42,28.12
25196,9,9,25,43,26.47,5,12,24,41,17.24,5,8,31,44,13.89,15,10,18,43,45.45,15,10,17,42,46.88
25197,25,9,9,43,73.53,8,12,21,41,27.59,31,8,5,44,86.11,31,10,2,43,93.94,7,10,25,42,21.88
25198,20,9,14,43,58.82,8,12,21,41,27.59,15,8,21,44,41.67,23,10,10,43,69.7,5,10,27,42,15.62
25199,13,9,21,43,38.24,16,12,13,41,55.17,28,8,8,44,77.78,8,10,25,43,24.24,28,10,4,42,87.5
25200,14,9,20,43,41.18,11,12,18,41,37.93,10,8,26,44,27.78,13,10,20,43,39.39,5,10,27,42,15.62
25201,19,9,15,43,55.88,27,12,2,41,93.1,16,8,20,44,44.44,19,10,14,43,57.58,8,10,24,42,25.0
25202,8,9,26,43,23.53,14,12,15,41,48.28,14,8,22,44,38.89,18,10,15,43,54.55,21,10,11,42,65.62
25203,16,9,18,43,47.06,13,12,16,41,44.83,24,8,12,44,66.67,17,10,16,43,51.52,19,10,13,42,59.38
25204,7,9,27,43,20.59,15,12,14,41,51.72,26,8,10,44,72.22,32,10,1,43,96.97,26,10,6,42,81.25
25205,10,9,24,43,29.41,26,12,3,41,89.66,35,8,1,44,97.22,11,10,22,43,33.33,25,10,7,42,78.12
25206,22,9,12,43,64.71,15,12,14,41,51.72,9,8,27,44,25.0,19,10,14,43,57.58,23,10,9,42,71.88
25207,17,9,17,43,50.0,11,12,18,41,37.93,22,8,14,44,61.11,9,10,24,43,27.27,6,10,26,42,18.75
25208,24,9,10,43,70.59,8,12,21,41,27.59,19,8,17,44,52.78,21,10,12,43,63.64,12,10,20,42,37.5
25209,23,9,11,43,67.65,18,12,11,41,62.07,7,8,29,44,19.44,10,10,23,43,30.3,8,10,24,42,25.0
25210,16,9,18,43,47.06,8,12,21,41,27.59,34,8,2,44,94.44,16,10,17,43,48.48,19,10,13,42,59.38
25211,10,9,24,43,29.41,9,12,20,41,31.03,21,8,15,44,58.33,15,10,18,43,45.45,27,10,5,42,84.38
25212,12,9,22,43,35.29,5,12,24,41,17.24,6,8,30,44,16.67,19,10,14,43,57.58,5,10,27,42,15.62
25213,27,9,7,43,79.41,17,12,12,41,58.62,31,8,5,44,86.11,19,10,14,43,57.58,22,10,10,42,68.75
25214,31,9,3,43,91.18,27,12,2,41,93.1,8,8,28,44,22.22,16,10,17,43,48.48,10,10,22,42,31.25
25215,11,9,23,43,32.35,12,12,17,41,41.38,10,8,26,44,27.78,29,10,4,43,87.88,26,10,6,42,81.25
25216,24,9,10,43,70.59,27,12,2,41,93.1,20,8,16,44,55.56,25,10,8,43,75.76,14,10,18,42,43.75
25217,26,9,8,43,76.47,7,12,22,41,24.14,19,8,17,44,52.78,12,10,21,43,36.36,24,10,8,42,75.0
25218,10,9,24,43,29.41,14,12,15,41,48.28,7,8,29,44,19.44,15,10,18,43,45.45,16,10,16,42,50.0
25219,15,9,19,43,44.12,14,12,15,41,48.28,15,8,21,44,41.67,10,10,23,43,30.3,20,10,12,42,62.5
25220,7,9,27,43,20.59,17,12,12,41,58.62,31,8,5,44,86.11,12,10,21,43,36.36,11,10,21,42,34.38
25221,28,9,6,43,82.35,28,12,1,41,96.55,33,8,3,44,91.67,10,10,23,43,30.3,30,10,2,42,93.75
25222,7,9,27,43,20.59,23,12,6,41,79.31,27,8,9,44,75.0,30,10,3,43,90.91,12,10,20,42,37.5
25223,32,9,2,43,94.12,6,12,23,41,20.69,9,8,27,44,25.0,32,10,1,43,96.97,31,10,1,42,96.88
25224,27,9,7,43,79.41,17,12,12,41,58.62,20,8,16,44,55.56,14,10,19,43,42.42,16,10,16,42,50.0
25225,13,9,21,43,38.24,8,12,21,41,27.59,30,8,6,44,83.33,20,10,13,43,60.61,26,10,6,42,81.25
25226,7,9,27,43,20.59,12,12,17,41,41.38,16,8,20,44,44.44,27,10,6,43,81.82,17,10,15,42,53.12
25227,32,9,2,43,94.12,24,12,5,41,82.76,29,8,7,44,80.56,16,10,17,43,48.48,11,10,21,42,34.38
25228,23,9,11,43,67.65,18,12,11,41,62.07,16,8,20,44,44.44,9,10,24,43,27.27,6,10,26,42,18.75
25229,14,9,20,43,41.18,28,12,1,41,96.55,35,8,1,44,97.22,16,10,17,43,48.48,19,10,13,42,59.38
25230,19,9,15,43,55.88,22,12,7,41,75.86,19,8,17,44,52.78,16,10,17,43,48.48,26,10,6,42,81.25
25231,25,9,9,43,73.53,23,12,6,41,79.31,18,8,18,44,50.0,11,10,22,43,33.33,17,10,15,42,53.12
25232,33,9,1,43,97.06,5,12,24,41,17.24,26,8,10,44,72.22,15,10,18,43,45.45,28,10,4,42,87.5
25233,22,9,12,43,64.71,21,12,8,41,72.41,11,8,25,44,30.56,27,10,6,43,81.82,23,10,9,42,71.88
25234,27,9,7,43,79.41,28,12,1,41,96.55,17,8,19,44,47.22,7,10,26,43,21.21,13,10,19,42,40.62
25235,31,9,3,43,91.18,19,12,10,41,65.52,35,8,1,44,97.22,27,10,6,43,81.82,31,10,1,42,96.88
25236,5,9,29,43,14.71,6,12,23,41,20.69,29,8,7,44,80.56,27,10,6,43,81.82,28,10,4,42,87.5
25237,25,9,9,43,73.53,27,12,2,41,93.1,16,8,20,44,44.44,7,10,26,43,21.21,8,10,24,42,25.0
25238,19,9,15,43,55.88,24,12,5,41,82.76,33,8,3,44,91.67,22,10,11,43,66.67,27,10,5,42,84.38
25239,5,9,29,43,14.71,18,12,11,41,62.07,10,8,26,44,27.78,25,10,8,43,75.76,24,10,8,42,75.0
25240,18,9,16,43,52.94,28,12,1,41,96.55,9,8,27,44,25.0,15,10,18,43,45.45,28,10,4,42,87.5
25241,18,9,16,43,52.94,15,12,14,41,51.72,16,8,20,44,44.44,12,10,21,43,36.36,30,10,2,42,93.75
25242,18,9,16,43,52.94,20,12,9,41,68.97,12,8,24,44,33.33,17,10,16,43,51.52,18,10,14,42,56.25
25243,18,9,16,43,52.94,8,12,21,41,27.59,19,8,17,44,52.78,16,10,17,43,48.48,6,10,26,42,18.75
25244,31,9,3,43,91.18,23,12,6,41,79.31,7,8,29,44,19.44,19,10,14,43,57.58,9,10,23,42,28.12
25245,20,9,14,43,58.82,20,12,9,41,68.97,26,8,10,44,72.22,10,10,23,43,30.3,7,10,25,42,21.88
25246,9,9,25,43,26.47,6,12,23,41,20.69,17,8,19,44,47.22,13,10,20,43,39.39,18,10,14,42,56.25
25247,31,9,3,43,91.18,6,12,23,41,20.69,7,8,29,44,19.44,19,10,14,43,57.58,16,10,16,42,50.0
25248,20,9,14,43,58.82,9,12,20,41,31.03,27,8,9,44,75.0,29,10,4,43,87.88,24,10,8,42,75.0
25249,30,9,4,43,88.24,16,12,13,41,55.17,21,8,15,44,58.33,10,10,23,43,30.3,20,10,12,42,62.5
25250,15,9,19,43,44.12,23,12,6,41,79.31,17,8,19,44,47.22,23,10,10,43,69.7,8,10,24,42,25.0
25251,29,9,5,43,85.29,14,12,15,41,48.28,16,8,20,44,44.44,32,10,1,43,96.97,16,10,16,42,50.0
25252,25,9,9,43,73.53,11,12,18,41,37.93,22,8,14,44,61.11,29,10,4,43,87.88,12,10,20,42,37.5
25253,11,9,23,43,32.35,23,12,6,41,79.31,18,8,18,44,50.0,15,10,18,43,45.45,29,10,3,42,90.62
25254,13,9,21,43,38.24,28,12,1,41,96.55,20,8,16,44,55.56,22,10,11,43,66.67,24,10,8,42,75.0
25255,20,9,14,43,58.82,13,12,16,41,44.83,19,8,17,44,52.78,26,10,7,43,78.79,7,10,25,42,21.88
25256,27,9,7,43,79.41,12,12,17,41,41.38,12,8,24,44,33.33,15,10,18,43,45.45,28,10,4,42,87.5
25257,8,9,26,43,23.53,8,12,21,41,27.59,17,8,19,44,47.22,12,10,21,43,36.36,26,10,6,42,81.25
25258,31,9,3,43,91.18,18,12,11,41,62.07,35,8,1,44,97.22,16,10,17,43,48.48,14,10,18,42,43.75
25259,20,9,14,43,58.82,18,12,11,41,62.07,6,8,30,44,16.67,30,10,3,43,90.91,8,10,24,42,25.0
25260,7,9,27,43,20.59,12,12,17,41,41.38,19,8,17,44,52.78,16,10,17,43,48.48,24,10,8,42,75.0
25261,20,9,14,43,58.82,6,12,23,41,20.69,8,8,28,44,22.22,31,10,2,43,93.94,24,10,8,42,75.0
25262,11,9,23,43,32.35,28,12,1,41,96.55,15,8,21,44,41.67,30,10,3,43,90.91,5,10,27,42,15.62
25263,26,9,8,43,76.47,26,12,3,41,89.66,27,8,9,44,75.0,5,10,28,43,15.15,22,10,10,42,68.75
25264,31,9,3,43,91.18,22,12,7,41,75.86,20,8,16,44,55.56,15,10,18,43,45.45,18,10,14,42,56.25
25265,6,9,28,43,17.65,9,12,20,41,31.03,23,8,13,44,63.89,26,10,7,43,78.79,23,10,9,42,71.88
25266,10,9,24,43,29.41,13,12,16,41,44.83,27,8,9,44,75.0,27,10,6,43,81.82,9,10,23,42,28.12
25267,20,9,14,43,58.82,22,12,7,41,75.86,29,8,7,44,80.56,24,10,9,43,72.73,6,10,26,42,18.75
25268,10,9,24,43,29.41,24,12,5,41,82.76,8,8,28,44,22.22,27,10,6,43,81.82,12,10,20,42,37.5
25269,12,9,22,43,35.29,17,12,12,41,58.62,11,8,25,44,30.56,17,10,16,43,51.52,10,10,22,42,31.25
25270,18,9,16,43,52.94,24,12,5,41,82.76,24,8,12,44,66.67,10,10,23,43,30.3,17,10,15,42,53.12
25271,26,9,8,43,76.47,13,12,16,41,44.83,16,8,20,44,44.44,25,10,8,43,75.76,30,10,2,42,93.75
25272,22,9,12,43,64.71,17,12,12,41,58.62,16,8,20,44,44.44,31,10,2,43,93.94,8,10,24,42,25.0
25273,25,9,9,43,73.53,9,12,20,41,31.03,17,8,19,44,47.22,15,10,18,43,45.45,17,10,15,42,53.12
25274,22,9,12,43,64.71,11,12,18,41,37.93,23,8,13,44,63.89,11,10,22,43,33.33,19,10,13,42,59.38
25275,19,9,15,43,55.88,6,12,23,41,20.69,21,8,15,44,58.33,31,10,2,43,93.94,25,10,7,42,78.12
25276,26,9,8,43,76.47,9,12,20,41,31.03,31,8,5,44,86.11,20,10,13,43,60.61,8,10,24,42,25.0
25277,19,9,15,43,55.88,18,12,11,41,62.07,17,8,19,44,47.22,25,10,8,43,75.76,17,10,15,42,53.12
25278,22,9,12,43,64.71,16,12,13,41,55.17,22,8,14,44,61.11,6,10,27,43,18.18,26,10,6,42,81.25
25279,14,9,20,43,41.18,14,12,15,41,48.28,26,8,10,44,72.22,32,10,1,43,96.97,25,10,7,42,78.12
25280,5,9,29,43,14.71,25,12,4,41,86.21,28,8,8,44,77.78,9,10,24,43,27.27,17,10,15,42,53.12
25281,19,9,15,43,55.88,10,12,19,41,34.48,12,8,24,44,33.33,26,10,7,43,78.79,16,10,16,42,50.0
25282,9,9,25,43,26.47,9,12,20,41,31.03,22,8,14,44,61.11,24,10,9,43,72.73,24,10,8,42,75.0
25283,16,9,18,43,47.06,17,12,12,41,58.62,32,8,4,44,88.89,24,10,9,43,72.73,17,10,15,42,53.12
25284,20,9,14,43,58.82,23,12,6,41,79.31,24,8,12,44,66.67,23,10,10,43,69.7,27,10,5,42,84.38
25285,27,9,7,43,79.41,11,12,18,41,37.93,22,8,14,44,61.11,28,10,5,43,84.85,5,10,27,42,15.62
25286,22,9,12,43,64.71,17,12,12,41,58.62,27,8,9,44,75.0,12,10,21,43,36.36,17,10,15,42,53.12
25287,11,9,23,43,32.35,19,12,10,41,65.52,14,8,22,44,38.89,15,10,18,43,45.45,18,10,14,42,56.25
25288,30,9,4,43,88.24,27,12,2,41,93.1,20,8,16,44,55.56,23,10,10,43,69.7,7,10,25,42,21.88
25289,19,9,15,43,55.88,28,12,1,41,96.55,27,8,9,44,75.0,8,10,25,43,24.24,26,10,6,42,81.25
25290,16,9,18,43,47.06,20,12,9,41,68.97,19,8,17,44,52.78,15,10,18,43,45.45,17,10,15,42,53.12
25291,23,9,11,43,67.65,27,12,2,41,93.1,6,8,30,44,16.67,16,10,17,43,48.48,16,10,16,42,50.0
25292,20,9,14,43,58.82,10,12,19,41,34.48,13,8,23,44,36.11,15,10,18,43,45.45,6,10,26,42,18.75
25293,8,9,26,43,23.53,11,12,18,41,37.93,23,8,13,44,63.89,24,10,9,43,72.73,12,10,20,42,37.5
25294,9,9,25,43,26.47,22,12,7,41,75.86,31,8,5,44,86.11,15,10,18,43,45.45,6,10,26,42,18.75
25295,14,9,20,43,41.18,18,12,11,41,62.07,16,8,20,44,44.44,24,10,9,43,72.73,19,10,13,42,59.38
25296,15,9,19,43,44.12,8,12,21,41,27.59,18,8,18,44,50.0,17,10,16,43,51.52,28,10,4,42,87.5
25297,18,9,16,43,52.94,23,12,6,41,79.31,15,8,21,44,41.67,17,10,16,43,51.52,12,10,20,42,37.5
25298,26,9,8,43,76.47,23,12,6,41,79.31,17,8,19,44,47.22,18,10,15,43,54.55,14,10,18,42,43.75
25299,17,9,17,43,50.0,12,12,17,41,41.38,27,8,9,44,75.0,15,10,18,43,45.45,26,10,6,42,81.25
25300,24,9,10,43,70.59,14,12,15,41,48.28,28,8,8,44,77.78,22,10,11,43,66.67,11,10,21,42,34.38
25301,23,9,11,43,67.65,15,12,14,41,51.72,17,8,19,44,47.22,6,10,27,43,18.18,17,10,15,42,53.12
25302,8,9,26,43,23.53,15,12,14,41,51.72,27,8,9,44,75.0,9,10,24,43,27.27,6,10,26,42,18.75
25303,13,9,21,43,38.24,15,12,14,41,51.72,30,8,6,44,83.33,29,10,4,43,87.88,30,10,2,42,93.75
25304,12,9,22,43,35.29,21,12,8,41,72.41,10,8,26,44,27.78,31,10,2,43,93.94,11,10,21,42,34.38
25305,8,9,26,43,23.53,7,12,22,41,24.14,9,8,27,44,25.0,16,10,17,43,48.48,14,10,18,42,43.75
25306,21,9,13,43,61.76,19,12,10,41,65.52,31,8,5,44,86.11,25,10,8,43,75.76,13,10,19,42,40.62
25307,6,9,28,43,17.65,5,12,24,41,17.24,22,8,14,44,61.11,15,10,18,43,45.45,14,10,18,42,43.75
25308,30,9,4,43,88.24,17,12,12,41,58.62,24,8,12,44,66.67,13,10,20,43,39.39,24,10,8,42,75.0
25309,24,9,10,43,70.59,26,12,3,41,89.66,23,8,13,44,63.89,21,10,12,43,63.64,23,10,9,42,71.88
25310,28,9,6,43,82.35,10,12,19,41,34.48,16,8,20,44,44.44,19,10,14,43,57.58,7,10,25,42,21.88
25311,13,9,21,43,38.24,9,12,20,41,31.03,20,8,16,44,55.56,28,10,5,43,84.85,16,10,16,42,50.0
25312,18,9,16,43,52.94,10,12,19,41,34.48,9,8,27,44,25.0,29,10,4,43,87.88,30,10,2,42,93.75
25313,32,9,2,43,94.12,28,12,1,41,96.55,20,8,16,44,55.56,5,10,28,43,15.15,24,10,8,42,75.0
25314,20,9,14,43,58.82,18,12,11,41,62.07,30,8,6,44,83.33,27,10,6,43,81.82,6,10,26,42,18.75
25315,8,9,26,43,23.53,15,12,14,41,51.72,19,8,17,44,52.78,11,10,22,43,33.33,16,10,16,42,50.0
25316,31,9,3,43,91.18,6,12,23,41,20.69,10,8,26,44,27.78,13,10,20,43,39.39,22,10,10,42,68.75
25317,11,9,23,43,32.35,12,12,17,41,41.38,15,8,21,44,41.67,27,10,6,43,81.82,29,10,3,42,90.62
